Install_Dates,campaign_id,Country,installs,spends
2020-05-16,794235,BA,21.0,0.17
2020-03-22,788408,IT,231.0,20.52
2020-04-13,92551,IE,3.0,0.14
2020-04-17,793773,MA,0.0,0.02
2020-05-02,794235,KH,4.0,0.02
2020-05-16,794235,CO,21.0,0.14
2020-04-21,794235,MK,3.0,0.02
2020-04-24,98067,US,5.0,0.28
2020-05-08,95659,US,29.0,69.84
2020-05-02,19115,UK,3.0,1.65
2020-05-02,22083,CH,0.0,0.57
2020-04-30,94033,UN,0.0,0.14
2020-05-03,794235,JM,2.0,0.01
2020-04-24,786429,AT,3.0,1.37
2020-05-12,93399,NL,38.0,39.23
2020-04-15,19115,IE,2.0,0.39
2020-04-22,94157,QA,1.0,9.55
2020-05-12,160483,KR,5.0,7.72
2020-04-25,794235,PE,2.0,0.01
2020-05-03,787112,CL,229.0,28.1
2020-04-17,793773,AZ,0.0,0.03
2020-05-15,22083,FR,12.0,9.09
2020-04-23,89917,AU,6.0,11.23
2020-04-10,791872,US,17.0,19.94
2020-05-17,794235,CM,2.0,0.02
2020-04-27,794235,YE,3.0,0.02
2020-04-22,787274,DE,32.0,22.37
2020-04-23,791631,US,32.0,27.57
2020-04-28,787935,GE,195.0,13.99
2020-03-25,94692,UN,0.0,0.95
2020-05-08,93101,KR,0.0,0.32
2020-04-07,791179,UA,46.0,29.66
2020-04-05,788709,KZ,135.0,24.37
2020-03-20,792192,UZ,14.0,0.14
2020-03-28,160483,JP,4.0,1.7
2020-05-06,794235,JO,6.0,0.03
2020-03-22,786843,BY,521.0,17.93
2020-05-14,19115,CZ,13.0,4.14
2020-05-14,786995,CH,23.0,30.29
2020-05-08,794235,VE,16.0,0.08
2020-05-18,19115,RO,21.0,7.03
2020-04-30,792410,UZ,629.0,15.44
2020-04-28,22083,RU,77.0,117.39
2020-04-14,789909,RU,317.0,50.2
2020-05-14,22083,TW,4.0,4.04
2020-05-06,22083,CA,11.0,10.11
2020-03-22,788477,JP,9.0,2.52
2020-04-23,159854,UK,15.0,3.74
2020-03-19,791913,US,0.0,8.7858
2020-03-18,19115,KR,37.0,52.14
2020-04-18,93546,NL,25.0,36.85
2020-04-06,787481,DE,134.0,49.53
2020-05-08,19115,ES,47.0,10.71
2020-05-12,22083,US,34.0,32.17
2020-05-17,791542,UK,5.0,2.25
2020-03-28,788563,KR,2.0,0.38
2020-05-14,19115,NO,2.0,0.56
2020-05-09,90619,DK,1.0,0.87
2020-05-07,19115,FI,7.0,1.66
2020-05-18,792410,PH,46.0,0.94
2020-03-27,19115,SE,2.0,1.22
2020-05-13,794235,SV,16.0,0.11
2020-04-29,790778,UA,868.0,107.11
2020-05-14,160696,PL,87.0,17.04
2020-03-28,786627,BR,46.0,4.99
2020-04-20,94692,UA,171.0,64.39
2020-05-07,789292,PL,8.0,2.06
2020-05-18,794235,KG,33.0,0.26
2020-04-07,788583,KR,22.0,6.2
2020-04-18,92551,IE,3.0,0.45
2020-03-18,791401,UA,16.0,0.48
2020-04-09,803393,UA,99.0,17.25
2020-04-30,794235,LA,4.0,0.02
2020-04-24,19115,HK,2.0,0.69
2020-04-27,91872,FR,22.0,15.91
2020-03-28,19115,JP,6.0,3.33
2020-04-08,19115,UA,167.0,29.56
2020-04-07,94502,SK,24.0,11.73
2020-05-02,794235,BD,38.0,0.19
2020-03-18,788001,GE,56.0,1.18
2020-04-28,794235,PK,129.0,0.64
2020-05-10,90619,AT,1.0,3.97
2020-04-15,786429,AT,75.0,37.21
2020-03-19,791300,UA,556.0,23.36
2020-04-17,793773,EC,0.0,0.04
2020-04-09,790709,TW,49.0,19.6
2020-03-19,787847,FR,163.0,17.29
2020-03-22,788894,LV,13.0,0.78
2020-04-24,19115,IE,3.0,0.6
2020-03-30,96175,RO,5.0,0.05
2020-04-17,94157,QA,2.0,0.18
2020-04-13,91425,FI,9.0,15.88
2020-03-28,158519,UA,18.0,1.33
2020-04-15,98067,US,0.0,0.28
2020-04-10,787605,DE,1.0,0.5
2020-03-30,95659,US,55.0,110.01
2020-03-25,161666,BE,16.0,2.4
2020-04-30,22083,IT,7.0,4.09
2020-04-06,19115,UK,4.0,10.73
2020-05-01,794235,LK,2.0,0.01
2020-05-03,794235,BO,2.0,0.01
2020-05-10,160483,JP,5.0,3.31
2020-04-26,788709,KZ,18.0,2.93
2020-05-18,794235,HU,5.0,0.04
2020-05-05,794235,ML,2.0,0.01
2020-05-07,788127,IN,4.0,0.21
2020-03-20,19115,RO,7.0,1.8
2020-05-02,794235,MM,13.0,0.06
2020-05-04,794235,CI,2.0,0.01
2020-03-22,96175,GE,2.0,0.05
2020-04-16,89917,AU,2.0,5.33
2020-05-18,794235,Unknown,0.0,0.01
2020-05-17,794235,GT,13.0,0.1
2020-04-21,791872,US,3.0,4.12
2020-05-05,94248,QA,5.0,0.58
2020-05-06,95040,UA,185.0,45.66
2020-05-01,791179,UA,8.0,2.54
2020-04-10,789587,RO,40.0,1.98
2020-04-29,792410,AR,496.0,9.7
2020-05-08,93027,KR,12.0,30.49
2020-04-11,786955,CA,30.0,7.5
2020-04-17,787274,DE,177.0,94.07
2020-04-23,790465,RU,42.0,6.69
2020-03-30,93101,KR,12.0,0.86
2020-04-16,791631,US,121.0,95.77
2020-05-14,90619,DE,66.0,92.75
2020-04-11,789016,NO,17.0,4.56
2020-05-15,794235,KE,2.0,0.02
2020-03-30,19115,ES,15.0,2.21
2020-05-10,792410,CG,6.0,0.12
2020-04-11,94692,UA,105.0,22.77
2020-05-12,788298,IT,188.0,27.4
2020-03-29,90619,DK,1.0,3.46
2020-05-03,19115,SE,2.0,0.56
2020-04-01,19115,FI,4.0,1.09
2020-05-16,786515,AU,24.0,15.76
2020-05-04,794235,BG,3.0,0.02
2020-04-16,159854,UK,17.0,6.77
2020-05-05,794235,LB,25.0,0.11
2020-04-04,788454,JP,4.0,1.02
2020-04-24,792342,VN,0.0,0.02
2020-04-03,22083,RU,0.0,0.37
2020-04-25,789909,RU,1.0,0.19
2020-04-13,93546,NL,4.0,4.03
2020-04-03,803287,US,14.0,13.29
2020-05-05,93806,UN,0.0,0.04
2020-05-15,90039,BE,12.0,1.29
2020-05-12,19115,KR,4.0,2.48
2020-03-26,158583,SE,2.0,0.5
2020-03-28,790523,RU,8.0,0.01
2020-04-20,22083,BR,0.0,2.42
2020-04-17,91502,FI,2.0,0.21
2020-04-06,788445,JP,11.0,22.51
2020-05-02,159253,DK,1.0,0.27
2020-05-17,790034,RU,864.0,143.23
2020-03-24,161666,AE,10.0,1.5
2020-05-02,787170,CZ,1.0,0.21
2020-03-29,19115,DE,100.0,89.66
2020-04-07,90133,BY,47.0,0.45
2020-04-10,159854,FR,2.0,0.58
2020-04-19,793773,SO,0.0,0.01
2020-03-18,791927,US,16.0,6.04
2020-04-30,19115,PL,67.0,17.43
2020-05-13,794235,TG,2.0,0.02
2020-04-08,790437,RU,236.0,38.3
2020-04-06,788794,KZ,49.0,1.32
2020-05-01,160483,TW,6.0,2.6
2020-04-04,803287,UK,8.0,5.5
2020-04-26,788931,MD,1.0,0.15
2020-04-30,786589,BR,2.0,0.28
2020-05-12,19115,IT,10.0,3.39
2020-04-10,791763,US,71.0,64.51
2020-05-01,789436,PL,33.0,7.36
2020-05-05,789616,RU,7.0,0.98
2020-05-15,95842,US,7.0,8.01
2020-04-04,19115,HU,23.0,1.72
2020-04-11,159253,DE,112.0,49.2
2020-05-14,19115,DK,5.0,1.61
2020-05-11,19115,HR,6.0,0.61
2020-04-17,788019,GE,67.0,3.39
2020-04-20,93806,PL,130.0,51.62
2020-05-02,794235,LY,9.0,0.04
2020-04-05,19115,IS,2.0,0.37
2020-04-07,89897,AU,15.0,32.11
2020-05-14,794235,TO,1.0,0.01
2020-04-08,95525,UK,3.0,0.62
2020-03-24,161666,NL,11.0,1.32
2020-04-26,91461,FI,14.0,4.59
2020-04-24,794235,TN,5.0,0.02
2020-05-07,792410,MX,39.0,0.78
2020-04-28,786565,AU,1.0,0.4
2020-04-04,19115,FR,49.0,13.91
2020-04-04,788982,MX,9.0,0.27
2020-04-27,93761,NZ,2.0,3.92
2020-03-25,90464,CZ,53.0,23.8
2020-05-09,160845,RU,1548.0,321.48
2020-05-12,789721,RU,279.0,50.2
2020-03-23,788390,IT,15.0,0.64
2020-04-09,19115,US,29.0,38.22
2020-04-29,19115,NZ,2.0,0.57
2020-04-14,788839,LV,5.0,1.19
2020-05-14,794235,UA,0.0,0.01
2020-04-17,19115,BE,5.0,4.27
2020-05-11,790003,RU,2.0,0.25
2020-05-15,794235,FJ,3.0,0.02
2020-04-20,794235,HN,3.0,0.01
2020-03-21,92926,KR,0.0,0.15
2020-04-07,159253,AT,1.0,0.57
2020-04-07,19115,TW,10.0,6.51
2020-04-20,788636,KZ,445.0,48.81
2020-03-20,19115,RU,1496.0,325.09
2020-04-30,794235,CR,2.0,0.01
2020-05-06,159854,IT,27.0,3.85
2020-04-25,90619,AT,7.0,6.09
2020-05-13,794235,PK,57.0,0.28
2020-03-21,158780,RS,1.0,0.03
2020-04-03,90570,CZ,9.0,6.38
2020-04-22,790411,RU,1.0,0.18
2020-05-18,794235,BD,21.0,0.14
2020-05-17,788494,KR,60.0,36.54
2020-04-29,161569,US,4.0,4.55
2020-05-12,91872,FR,36.0,32.1
2020-04-14,19115,JP,1.0,2.61
2020-03-22,19115,UA,155.0,39.88
2020-04-13,789470,PL,135.0,24.5
2020-05-04,792410,TR,91.0,2.28
2020-05-03,92551,IE,4.0,7.62
2020-04-04,791401,UA,29.0,1.16
2020-05-17,794235,ME,1.0,0.01
2020-04-02,92708,JP,22.0,93.47
2020-05-02,794235,KG,7.0,0.03
2020-05-04,794235,EC,3.0,0.02
2020-05-17,794235,LK,4.0,0.04
2020-03-20,19115,UK,3.0,3.02
2020-05-15,22083,IT,6.0,6.59
2020-05-16,794235,BN,0.0,0.01
2020-04-16,95659,US,25.0,57.74
2020-04-04,160483,KR,23.0,20.88
2020-04-08,788894,LV,35.0,2.62
2020-05-09,19115,IE,2.0,0.62
2020-04-24,93619,NO,11.0,33.16
2020-04-05,787847,FR,4.0,0.42
2020-04-05,791300,UA,41.0,1.82
2020-04-13,787112,CL,395.0,36.69
2020-04-04,93399,NL,37.0,31.32
2020-04-16,98067,RU,36.0,5.04
2020-04-16,93101,KR,6.0,0.54
2020-05-08,790465,RU,2.0,0.32
2020-05-05,794235,DO,3.0,0.01
2020-04-29,90619,DE,89.0,104.62
2020-04-01,787274,DE,146.0,51.85
2020-05-14,792410,AR,167.0,3.54
2020-04-23,93027,KR,4.0,7.44
2020-05-17,791179,UA,1.0,1.02
2020-04-21,95040,UA,198.0,36.13
2020-04-17,793773,BG,0.0,0.02
2020-04-20,94248,QA,0.0,0.53
2020-05-01,794235,GT,5.0,0.02
2020-04-30,791455,UA,19.0,3.8
2020-05-18,794235,MM,75.0,0.66
2020-04-06,19115,RO,17.0,1.34
2020-04-12,792107,PH,7.0,0.02
2020-04-02,19115,CZ,27.0,6.76
2020-04-22,788127,IN,295.0,8.65
2020-04-26,90375,CH,10.0,22.86
2020-04-16,792136,US,63.0,64.0
2020-03-29,96018,US,17.0,2.37
2020-05-11,788709,KZ,6.0,1.16
2020-04-25,160483,JP,7.0,4.8
2020-04-27,19115,KR,1.0,0.34
2020-04-30,90039,BE,23.0,25.19
2020-04-27,790592,SK,5.0,0.79
2020-03-18,788454,JP,19.0,4.6
2020-05-10,789909,RU,235.0,32.28
2020-04-20,794235,LB,20.0,0.1
2020-05-15,794235,BF,3.0,0.02
2020-03-30,159854,UK,11.0,2.75
2020-05-18,794235,LC,1.0,0.01
2020-05-04,792410,VN,446.0,12.34
2020-04-18,19115,SE,2.0,0.49
2020-04-17,19115,FI,3.0,1.58
2020-04-15,90619,DK,2.0,1.72
2020-04-02,19115,NO,12.0,8.63
2020-03-23,161666,CH,5.0,1.25
2020-03-25,94692,UA,27.0,10.82
2020-04-17,789292,PL,97.0,14.04
2020-04-25,792410,CG,3.0,0.08
2020-04-27,788298,IT,206.0,29.67
2020-04-18,792342,CG,0.0,0.04
2020-04-25,786627,BR,1.0,0.09
2020-04-04,803287,RU,22.0,7.97
2020-04-04,22083,US,0.0,0.3
2020-05-13,794235,RW,2.0,0.02
2020-04-16,19115,ES,33.0,6.7
2020-04-18,793773,VE,0.0,0.26
2020-04-07,791542,UK,58.0,19.58
2020-05-16,794235,MG,1.0,0.01
2020-03-25,789016,NO,1.0,0.16
2020-04-14,789505,PL,23.0,6.9
2020-05-14,794235,RE,2.0,0.02
2020-04-09,94033,PL,14.0,1.39
2020-04-11,94296,SE,10.0,19.17
2020-05-16,19115,PL,10.0,13.87
2020-05-15,794235,MU,1.0,0.01
2020-03-24,159854,FR,87.0,16.32
2020-03-21,90133,BY,32.0,0.48
2020-04-15,19115,DE,4.0,2.29
2020-05-01,790034,RU,1.0,0.12
2020-04-16,787733,FR,213.0,48.68
2020-05-18,159253,DK,1.0,0.23
2020-03-25,19115,PH,31.0,3.64
2020-04-01,91502,FI,8.0,0.41
2020-04-13,22083,NL,0.0,0.33
2020-03-24,161666,ES,32.0,2.56
2020-04-29,19115,DK,3.0,1.8
2020-03-25,159253,DE,29.0,9.69
2020-03-18,19115,HU,6.0,1.75
2020-04-20,789616,RU,976.0,156.56
2020-04-03,19115,CH,1.0,0.45
2020-04-30,95842,US,16.0,35.18
2020-03-25,161666,FI,6.0,0.48
2020-04-28,94628,TW,9.0,20.99
2020-04-27,19115,IT,11.0,2.31
2020-04-03,92412,HR,6.0,3.94
2020-04-01,803170,RU,54.0,30.76
2020-05-17,160483,TW,16.0,15.69
2020-04-09,93687,NZ,4.0,7.15
2020-03-20,788794,KZ,100.0,3.0
2020-05-01,788531,KR,1.0,0.46
2020-05-02,790549,RU,1.0,0.05
2020-03-18,788982,MX,82.0,1.66
2020-05-15,794235,NG,1.0,0.01
2020-05-04,791854,US,1.0,2.12
2020-03-18,19115,FR,41.0,15.26
2020-04-16,92847,JP,3.0,9.34
2020-03-30,158519,RU,4.0,0.22
2020-03-24,94608,TW,35.0,111.37
2020-05-05,791156,UA,15.0,7.58
2020-04-22,792410,MX,3.0,0.04
2020-05-09,794235,TN,8.0,0.04
2020-04-30,803279,US,9.0,7.25
2020-05-04,787708,FI,1.0,0.1
2020-04-03,19115,AT,3.0,0.99
2020-04-28,92607,IT,78.0,41.28
2020-03-28,19115,AU,5.0,5.46
2020-05-16,794235,AF,3.0,0.02
2020-03-19,789575,RO,25.0,0.79
2020-04-01,787907,UK,44.0,7.48
2020-04-06,161271,UA,101.0,5.69
2020-03-18,90430,CH,6.0,0.49
2020-05-18,794235,LY,31.0,0.24
2020-05-05,93806,PL,151.0,93.99
2020-04-26,19115,HR,2.0,0.09
2020-04-21,159854,IT,6.0,0.74
2020-03-29,19115,CA,1.0,1.79
2020-05-15,794235,CR,5.0,0.03
2020-05-05,788636,KZ,4.0,0.35
2020-04-06,19115,RU,662.0,152.3
2020-03-21,19115,TW,18.0,21.52
2020-03-21,159253,AT,5.0,2.6
2020-04-07,92926,KR,30.0,58.35
2020-04-12,786530,AU,47.0,25.64
2020-05-15,22083,KR,2.0,1.0
2020-04-26,790003,RU,1.0,0.21
2020-04-01,19115,BE,4.0,0.93
2020-05-13,794235,SC,1.0,0.01
2020-03-23,19115,US,24.0,27.38
2020-04-27,789721,RU,563.0,101.15
2020-04-11,90464,CZ,4.0,0.13
2020-05-18,794235,AL,6.0,0.05
2020-04-24,160845,RU,2908.0,546.93
2020-04-04,786714,BY,208.0,19.94
2020-05-16,794235,GA,4.0,0.03
2020-03-25,161666,BR,347.0,27.84
2020-05-17,794235,ID,12.0,0.08
2020-03-25,93375,MX,12.0,0.1
2020-04-24,92847,JP,3.0,10.26
2020-04-20,22083,UNKNOWN,0.0,42.59
2020-05-12,792410,GE,26.0,0.54
2020-03-23,161666,IN,1.0,0.02
2020-05-13,19115,FR,12.0,3.11
2020-04-02,19115,HR,5.0,0.34
2020-04-30,161271,UA,78.0,4.89
2020-05-13,794235,TJ,7.0,0.06
2020-04-04,92607,IT,3.0,0.1
2020-04-17,788044,HR,1.0,0.1
2020-04-23,786918,BY,92.0,4.95
2020-04-27,19115,AT,1.0,0.3
2020-05-16,794235,KZ,2.0,0.02
2020-05-06,792410,PY,27.0,0.6
2020-04-28,792410,AM,110.0,2.17
2020-04-20,786530,AU,46.0,29.97
2020-04-17,793773,DZ,0.0,0.36
2020-05-15,794235,IN,108.0,0.94
2020-03-21,158583,US,56.0,43.0
2020-04-30,19115,RU,589.0,142.85
2020-05-16,159253,AT,9.0,4.32
2020-05-16,19115,TW,8.0,6.58
2020-04-08,788761,KZ,2.0,0.07
2020-03-30,792160,UZ,5.0,0.06
2020-04-13,159854,IT,25.0,4.06
2020-05-12,22083,SA,3.0,0.68
2020-04-28,786714,BY,353.0,35.77
2020-04-16,160845,RU,1397.0,250.71
2020-05-18,19115,US,22.0,52.85
2020-03-23,158583,TW,11.0,5.5
2020-04-06,787676,DK,0.0,0.13
2020-05-10,19115,BE,4.0,1.65
2020-03-26,161666,MY,46.0,5.64
2020-05-05,794235,NI,5.0,0.02
2020-03-19,19115,NZ,6.0,5.52
2020-05-07,788839,LV,66.0,14.38
2020-05-03,159854,FR,120.0,28.21
2020-05-02,794235,LT,4.0,0.02
2020-05-16,90133,BY,25.0,0.32
2020-03-21,19115,PL,9.0,1.82
2020-05-04,22083,JP,6.0,0.69
2020-05-02,94033,PL,60.0,30.74
2020-03-24,788948,MD,55.0,1.62
2020-05-10,91502,FI,26.0,3.26
2020-04-09,786357,AE,20.0,2.18
2020-03-28,95394,UA,44.0,0.73
2020-04-21,22083,NL,1.0,1.59
2020-04-24,787733,FR,382.0,98.59
2020-04-08,790034,RU,5303.0,787.6
2020-03-23,159253,DK,3.0,0.56
2020-04-23,19115,DE,17.0,7.19
2020-05-17,794235,FM,2.0,0.02
2020-04-14,93261,KZ,11.0,3.62
2020-04-04,94628,TW,2.0,0.54
2020-04-27,22083,UK,4.0,3.69
2020-04-03,19115,IT,95.0,23.56
2020-04-06,95842,US,21.0,28.23
2020-04-27,19115,CH,1.0,0.58
2020-04-12,789616,RU,270.0,36.55
2020-05-09,90039,UN,0.0,0.08
2020-05-03,791763,US,42.0,32.07
2020-05-04,159253,DE,53.0,14.75
2020-04-28,794235,SN,3.0,0.02
2020-05-13,19115,HU,9.0,0.94
2020-05-10,794235,SO,5.0,0.02
2020-05-06,794235,BZ,3.0,0.02
2020-04-08,803151,RU,40.0,17.84
2020-04-05,19115,DK,7.0,2.29
2020-04-16,92097,FR,39.0,37.29
2020-04-05,92440,HR,1.0,0.11
2020-04-08,788531,KR,22.0,38.64
2020-03-24,94405,SE,20.0,4.29
2020-05-02,93687,NZ,0.0,5.4
2020-03-26,92193,FR,13.0,0.77
2020-03-22,160483,TW,43.0,23.65
2020-03-25,96175,CO,8.0,0.09
2020-05-10,803170,RU,109.0,59.64
2020-05-13,794235,ZM,1.0,0.01
2020-05-02,22083,FR,3.0,8.55
2020-04-15,93027,KR,1.0,2.25
2020-04-13,95040,UA,142.0,37.31
2020-04-05,90619,DE,54.0,36.71
2020-05-09,791631,US,36.0,43.14
2020-04-24,93101,KR,2.0,0.2
2020-05-12,787935,GE,8.0,0.59
2020-05-10,787274,DE,228.0,97.67
2020-04-17,160483,JP,14.0,9.98
2020-05-13,794235,YE,23.0,0.16
2020-04-05,93596,NO,14.0,14.52
2020-05-04,803255,UA,5.0,0.99
2020-04-14,788127,IN,1222.0,40.84
2020-05-17,792410,UZ,41.0,0.4
2020-04-26,19115,CZ,7.0,1.6
2020-04-26,786995,CH,19.0,15.73
2020-04-30,19115,RO,6.0,0.85
2020-04-24,794235,VE,29.0,0.16
2020-04-07,786843,BY,401.0,16.02
2020-05-09,159854,UK,9.0,4.01
2020-04-07,788477,JP,1.0,0.28
2020-04-18,22083,CA,8.0,0.65
2020-05-12,22083,RU,41.0,25.12
2020-04-26,22083,TW,0.0,1.93
2020-05-09,794235,RS,4.0,0.02
2020-04-03,19115,KR,18.0,25.92
2020-04-06,90039,BE,0.0,0.01
2020-04-30,791542,UK,38.0,15.06
2020-04-28,22083,US,58.0,35.08
2020-04-24,19115,ES,75.0,19.2
2020-03-23,161666,IT,7.0,0.56
2020-04-04,787088,CH,28.0,6.32
2020-04-25,789292,PL,406.0,68.62
2020-05-04,94692,UA,111.0,31.62
2020-04-12,89985,BE,13.0,13.06
2020-03-23,789602,RU,0.0,408.2026
2020-04-17,789050,NZ,10.0,1.62
2020-05-11,790778,UA,374.0,46.97
2020-04-17,786627,BR,2.0,0.18
2020-04-25,19115,FI,5.0,1.42
2020-04-30,792410,PH,38.0,0.8
2020-04-10,19115,SE,14.0,3.44
2020-04-23,90619,DK,3.0,4.49
2020-05-17,19115,UA,37.0,5.86
2020-03-30,19115,HK,3.0,2.11
2020-03-27,789083,PH,1.0,0.02
2020-04-21,98067,AT,1.0,0.14
2020-04-05,161569,US,10.0,7.98
2020-05-13,794235,ZW,1.0,0.01
2020-04-14,790411,RU,183.0,27.39
2020-05-05,794235,MA,3.0,0.02
2020-04-17,90619,AT,3.0,4.62
2020-05-16,794235,EG,130.0,0.98
2020-03-20,787456,DE,9.0,0.93
2020-04-26,92708,JP,11.0,16.01
2020-05-03,22083,DE,1.0,23.35
2020-03-20,95839,US,3.0,2.54
2020-04-21,789470,PL,3.0,0.4
2020-04-07,788408,IT,6.0,0.36
2020-05-01,794235,BA,5.0,0.02
2020-04-30,803115,DE,4.0,2.11
2020-04-24,95659,US,26.0,47.88
2020-05-01,794235,CO,2.0,0.01
2020-04-30,788248,IN,0.0,0.14
2020-04-05,790391,RU,49.0,4.24
2020-05-15,794235,KH,18.0,0.16
2020-04-11,93295,KZ,34.0,4.65
2020-04-29,94342,SE,16.0,16.89
2020-05-15,22083,CH,5.0,5.37
2020-03-19,789227,PH,16.0,0.12
2020-04-21,786909,BY,0.0,0.16
2020-05-16,794235,HR,4.0,0.04
2020-05-15,19115,UK,17.0,13.5
2020-05-08,786429,AT,30.0,19.74
2020-04-28,93399,NL,35.0,36.56
2020-04-24,98067,RU,30.0,4.48
2020-04-16,93619,NO,4.0,2.65
2020-03-21,22083,NULL,0.0,0.4672
2020-04-21,787112,CL,7.0,0.83
2020-05-10,94157,QA,1.0,0.7
2020-04-28,160483,KR,43.0,45.15
2020-05-07,794235,PE,2.0,0.01
2020-03-22,158583,UK,15.0,4.62
2020-03-30,19115,IE,12.0,3.24
2020-03-20,91391,DK,1.0,0.48
2020-04-11,787708,FI,11.0,1.1
2020-04-16,789528,RO,154.0,19.15
2020-04-29,19115,IS,1.0,0.13
2020-04-12,93806,PL,91.0,33.33
2020-05-15,161271,UA,134.0,12.95
2020-03-21,786948,CA,4.0,0.51
2020-03-27,19115,QA,2.0,0.35
2020-04-28,19115,FR,11.0,4.51
2020-04-04,786565,AU,66.0,25.6
2020-05-04,794235,DZ,39.0,0.22
2020-04-27,792410,GE,18.0,0.36
2020-05-11,787244,DE,5.0,7.8
2020-05-16,794235,BY,3.0,0.02
2020-03-28,161527,UA,261.0,17.5
2020-05-10,22083,UNKNOWN,0.0,21.12
2020-04-30,794235,GA,2.0,0.01
2020-05-01,95525,UK,28.0,32.51
2020-04-22,788839,LV,1.0,0.11
2020-03-21,792044,US,156.0,97.76
2020-04-05,19115,NZ,3.0,1.11
2020-04-16,94530,SK,28.0,11.27
2020-04-25,19115,BE,10.0,2.98
2020-04-01,95464,UK,0.0,0.28
2020-05-02,19115,US,21.0,95.32
2020-03-23,161666,MX,25.0,1.5
2020-03-30,160845,RU,1008.0,143.07
2020-05-13,786714,BY,4.0,0.46
2020-04-18,793773,TN,0.0,0.04
2020-04-27,22083,SA,0.0,0.52
2020-03-27,159854,IT,6.0,0.32
2020-03-22,788761,KZ,70.0,2.22
2020-04-30,19115,TW,8.0,9.21
2020-05-15,19115,RU,477.0,118.98
2020-04-12,788636,KZ,339.0,24.12
2020-05-05,786530,AU,4.0,3.16
2020-04-04,788109,IL,14.0,0.8
2020-05-13,792410,AM,55.0,1.1
2020-04-22,792342,PY,0.0,0.02
2020-03-24,161666,IE,14.0,2.1
2020-04-21,792410,PY,19.0,0.27
2020-03-28,90464,UN,0.0,0.63
2020-05-08,19115,DE,54.0,38.4
2020-04-06,92536,IE,6.0,2.03
2020-04-09,159253,DK,2.0,0.34
2020-04-09,787170,CZ,79.0,11.52
2020-05-09,787733,FR,2.0,0.4
2020-03-22,790034,RU,3551.0,372.0
2020-05-06,22083,NL,3.0,2.57
2020-03-23,786357,AE,1.0,0.03
2020-04-25,91502,FI,9.0,1.7
2020-04-01,791951,US,98.0,31.88
2020-04-10,788948,MD,47.0,1.61
2020-04-19,22083,JP,8.0,0.53
2020-04-07,19115,PL,221.0,67.65
2020-03-27,90262,CA,8.0,0.78
2020-05-18,794235,LT,6.0,0.05
2020-04-30,90133,BY,49.0,0.54
2020-04-18,159854,FR,9.0,2.05
2020-04-03,803588,RU,244.0,19.92
2020-04-08,160483,TW,8.0,4.51
2020-05-01,790437,RU,1.0,0.17
2020-04-27,92368,HK,0.0,1.09
2020-03-19,19115,DK,1.0,0.71
2020-04-25,794235,SO,3.0,0.01
2020-04-28,19115,HU,7.0,0.76
2020-05-13,794235,SN,4.0,0.03
2020-04-19,159253,DE,5.0,1.9
2020-03-22,94578,SK,7.0,0.15
2020-04-18,791763,US,81.0,66.71
2020-03-20,95842,US,12.0,10.51
2020-05-12,22083,UK,6.0,2.28
2020-05-14,794235,PT,2.0,0.02
2020-03-21,786843,BY,80.0,1.58
2020-04-21,794235,AR,1.0,0.01
2020-05-11,19115,CZ,4.0,1.06
2020-05-11,786995,CH,18.0,25.95
2020-05-09,794235,VE,14.0,0.08
2020-05-15,19115,RO,13.0,3.82
2020-05-01,792410,UZ,546.0,13.58
2020-05-13,794235,PF,1.0,0.01
2020-03-23,792192,UZ,1074.0,27.01
2020-05-03,794235,JO,6.0,0.03
2020-04-01,160483,JP,13.0,6.7
2020-04-25,787274,DE,74.0,30.52
2020-04-27,787935,GE,167.0,15.92
2020-04-28,794235,YE,2.0,0.01
2020-03-19,90619,DE,32.0,31.28
2020-04-24,791631,US,32.0,20.95
2020-05-09,93101,KR,1.0,0.54
2020-04-08,791179,UA,57.0,20.19
2020-05-18,22083,FR,16.0,8.58
2020-04-24,89917,AU,16.0,26.22
2020-04-13,791872,US,30.0,46.06
2020-05-11,19115,NO,1.0,0.13
2020-05-08,90619,DK,0.0,2.83
2020-05-10,19115,FI,4.0,1.38
2020-05-12,794235,SV,2.0,0.02
2020-05-15,792410,PH,47.0,0.96
2020-03-24,19115,SE,1.0,0.49
2020-04-01,786627,BR,10.0,0.85
2020-04-26,790778,UA,857.0,99.57
2020-03-18,787088,CH,2.0,0.32
2020-05-11,160696,PL,83.0,17.2
2020-04-19,94692,UA,131.0,68.26
2020-05-10,789292,PL,137.0,21.31
2020-05-09,19115,ES,16.0,6.47
2020-05-13,22083,US,11.0,26.58
2020-05-16,791542,UK,4.0,1.91
2020-04-01,788563,KR,1.0,0.19
2020-04-21,93546,NL,20.0,17.19
2020-04-09,787481,DE,184.0,68.48
2020-05-11,22083,TW,2.0,1.65
2020-04-17,789909,RU,15.0,2.09
2020-04-27,22083,RU,165.0,75.58
2020-05-03,22083,CA,2.0,4.07
2020-04-24,159854,UK,10.0,3.72
2020-05-17,794235,BA,28.0,0.22
2020-04-17,793773,BJ,0.0,0.02
2020-04-10,92551,IE,0.0,0.03
2020-03-30,158583,JP,2.0,1.0
2020-04-06,787456,DE,1.0,0.09
2020-05-11,92708,JP,26.0,52.01
2020-04-18,22083,DE,27.0,5.5
2020-04-01,90619,AT,6.0,12.27
2020-04-30,794235,EG,22.0,0.1
